MTSS,D,20181210,000000,237.3500000,238.2000000,229.5000000,229.5000000,3127530
MTSS,D,20181211,000000,229.4000000,231.7000000,223.5500000,224.0000000,4412910
MTSS,D,20181212,000000,224.6000000,233.8500000,222.4000000,232.2500000,5656770
MTSS,D,20181213,000000,233.2000000,236.4000000,228.7500000,232.6000000,4191430
MTSS,D,20181214,000000,232.8000000,235.6500000,229.1000000,235.0000000,2190990
MTSS,D,20181217,000000,233.1000000,235.4000000,231.7500000,235.0000000,1362280
MTSS,D,20181218,000000,232.6500000,238.7500000,230.6000000,237.7000000,1778090
MTSS,D,20181219,000000,235.9000000,240.9500000,234.2000000,240.1000000,2926000
MTSS,D,20181220,000000,238.3500000,244.2000000,237.1500000,243.5000000,3344930
MTSS,D,20181221,000000,242.5000000,244.7500000,239.7500000,244.7500000,2426750
MTSS,D,20181224,000000,244.2500000,244.3000000,233.5000000,235.4500000,2833150
MTSS,D,20181225,000000,232.8000000,233.3000000,226.4000000,232.5000000,1191080
MTSS,D,20181226,000000,232.8500000,235.3500000,231.8000000,234.0000000,929830
MTSS,D,20181227,000000,236.4500000,237.0000000,231.8500000,233.3500000,1719730
MTSS,D,20181228,000000,234.1000000,237.8500000,233.3000000,236.9000000,822220
MTSS,D,20181229,000000,236.3000000,238.7500000,235.5000000,238.0000000,314890
MTSS,D,20190103,000000,240.8500000,241.5000000,237.0000000,240.5000000,934650
MTSS,D,20190104,000000,240.4000000,248.6000000,239.5500000,248.6000000,2069380
MTSS,D,20190108,000000,248.7500000,253.0000000,247.7000000,250.0500000,1931200
MTSS,D,20190109,000000,252.7000000,253.3500000,249.1000000,252.0000000,2331050
MTSS,D,20190110,000000,251.1500000,256.0000000,249.1500000,256.0000000,2315270
MTSS,D,20190111,000000,255.0000000,255.4000000,251.8000000,252.8000000,1323400
MTSS,D,20190114,000000,251.6000000,253.6500000,251.0500000,252.3500000,1146940
MTSS,D,20190115,000000,252.6500000,254.7500000,251.5500000,252.4500000,1004860
MTSS,D,20190116,000000,252.4500000,255.2000000,251.5000000,254.7500000,1387920
MTSS,D,20190117,000000,255.5000000,256.3000000,253.9500000,255.2500000,2774600
MTSS,D,20190118,000000,256.3000000,257.9000000,255.1500000,257.5000000,1469100
MTSS,D,20190121,000000,257.9500000,260.0000000,256.7500000,260.0000000,671360
MTSS,D,20190122,000000,258.8000000,259.5000000,244.7000000,258.5500000,1764860
MTSS,D,20190123,000000,258.5000000,264.6000000,257.7000000,264.4500000,1539890
MTSS,D,20190124,000000,263.8000000,266.3000000,262.2000000,263.5000000,1925920
MTSS,D,20190125,000000,264.7500000,264.7500000,260.0500000,261.0000000,1687730
MTSS,D,20190128,000000,261.2000000,262.5000000,255.4500000,257.8000000,1764440
MTSS,D,20190129,000000,257.8500000,261.8500000,256.3500000,259.5500000,987400
MTSS,D,20190130,000000,260.0000000,262.3000000,258.4500000,261.1000000,724650
MTSS,D,20190131,000000,262.0000000,263.7000000,260.0000000,260.7500000,1602980
MTSS,D,20190201,000000,261.3000000,265.0000000,260.8000000,261.5500000,1604230
MTSS,D,20190204,000000,262.3000000,264.7000000,261.8000000,263.2500000,773690
MTSS,D,20190205,000000,263.5000000,267.0000000,262.6500000,264.9500000,1006010
MTSS,D,20190206,000000,265.1000000,265.9500000,261.9000000,263.1500000,1099900
MTSS,D,20190207,000000,262.8000000,262.9500000,259.6500000,261.8000000,1476930
MTSS,D,20190208,000000,260.2000000,262.8500000,247.5000000,255.0000000,5293370
MTSS,D,20190211,000000,251.9500000,253.3500000,249.0000000,251.5500000,3914390
MTSS,D,20190212,000000,252.0000000,258.2500000,251.3500000,255.3500000,2755750
MTSS,D,20190213,000000,255.1000000,256.7500000,251.2000000,254.1000000,2569820
MTSS,D,20190214,000000,252.4000000,257.4000000,251.7000000,257.2000000,1966010
MTSS,D,20190215,000000,257.3000000,262.8000000,255.6500000,260.4500000,2490990
MTSS,D,20190218,000000,260.4000000,261.0000000,253.0500000,253.9000000,2402090
MTSS,D,20190219,000000,253.9000000,255.4500000,250.5000000,250.6000000,1487110
MTSS,D,20190220,000000,251.6000000,254.6000000,250.2000000,251.0000000,1884800
MTSS,D,20190221,000000,251.4000000,252.8000000,245.8500000,249.0000000,2603260
MTSS,D,20190222,000000,249.5000000,251.4500000,247.3000000,249.0500000,1338820
MTSS,D,20190225,000000,250.5000000,251.7000000,249.3000000,250.9000000,930980
MTSS,D,20190226,000000,250.1500000,253.3500000,248.7500000,252.5000000,1629120
MTSS,D,20190227,000000,252.8000000,253.3000000,250.7500000,252.4000000,1308420
MTSS,D,20190228,000000,252.3000000,253.8000000,250.6000000,253.0000000,1570850
MTSS,D,20190301,000000,253.6000000,255.4000000,252.4500000,252.6000000,1720540
MTSS,D,20190304,000000,253.0500000,256.1500000,252.7500000,255.9500000,1230490
MTSS,D,20190305,000000,254.6500000,256.6500000,253.8000000,256.1500000,707640
MTSS,D,20190306,000000,256.6500000,258.8000000,256.1000000,257.5000000,1054170
MTSS,D,20190307,000000,251.0000000,256.0000000,250.5000000,254.9000000,2296970
MTSS,D,20190311,000000,254.1500000,256.9000000,252.6000000,256.6000000,1151810
MTSS,D,20190312,000000,257.5000000,258.8500000,256.2500000,258.0000000,1248660
MTSS,D,20190313,000000,257.9000000,260.4000000,257.1000000,260.2500000,1357250
MTSS,D,20190314,000000,260.4500000,261.6500000,257.1500000,259.3000000,1730770
MTSS,D,20190315,000000,260.3000000,261.6000000,259.6500000,260.0000000,3014830
MTSS,D,20190318,000000,260.6500000,264.4000000,258.6000000,263.7500000,2139000
MTSS,D,20190319,000000,263.0000000,266.5000000,260.3500000,261.9500000,2044090
MTSS,D,20190320,000000,260.5000000,264.6000000,257.2500000,258.0000000,2273780
MTSS,D,20190321,000000,258.9500000,272.1000000,256.6500000,268.0000000,7415460
MTSS,D,20190322,000000,268.8000000,269.2500000,264.2000000,265.0000000,3302910
MTSS,D,20190325,000000,262.9500000,266.7000000,260.7000000,262.0000000,2481300
MTSS,D,20190326,000000,262.0000000,265.9500000,261.1500000,263.4500000,2362570
MTSS,D,20190327,000000,263.5000000,264.2000000,257.0500000,257.7500000,2852330
MTSS,D,20190328,000000,257.8000000,258.8500000,255.1000000,255.9500000,3493010
MTSS,D,20190329,000000,255.6500000,257.3000000,251.5000000,252.4500000,3968380
MTSS,D,20190401,000000,253.9000000,254.8500000,252.1500000,254.0000000,3147860
MTSS,D,20190402,000000,255.0000000,258.8000000,254.8000000,258.0000000,2838410
MTSS,D,20190403,000000,258.0000000,260.9500000,257.5000000,258.4000000,2252040
MTSS,D,20190404,000000,259.1000000,262.5500000,258.5500000,262.2000000,1819470
MTSS,D,20190405,000000,263.0000000,265.2500000,262.1000000,264.3000000,1629890
MTSS,D,20190408,000000,264.3500000,264.9500000,260.0000000,260.8500000,1643270
MTSS,D,20190409,000000,262.1500000,263.8000000,260.9000000,261.5000000,1663430
MTSS,D,20190410,000000,261.0000000,262.0000000,258.2500000,259.4000000,2340770
MTSS,D,20190411,000000,259.2500000,262.9500000,258.8000000,260.5000000,1840530
MTSS,D,20190412,000000,262.0000000,263.9000000,258.7000000,259.0500000,2544350
MTSS,D,20190415,000000,260.5000000,263.2500000,259.3000000,260.2000000,1857610
MTSS,D,20190416,000000,260.9000000,262.0500000,255.8000000,257.4500000,3204280
MTSS,D,20190417,000000,258.3500000,259.6000000,256.8500000,258.0500000,2347220
MTSS,D,20190418,000000,258.0500000,259.8000000,256.5000000,259.0000000,2094820
MTSS,D,20190419,000000,259.5000000,260.2500000,258.8500000,259.8500000,643510
MTSS,D,20190422,000000,260.1500000,261.9000000,259.3000000,261.2500000,1423790
MTSS,D,20190423,000000,260.7000000,261.6500000,259.5000000,260.0000000,1497280
MTSS,D,20190424,000000,260.0000000,261.0000000,258.3000000,258.8000000,2419220
MTSS,D,20190425,000000,257.0500000,259.5000000,254.1000000,255.3500000,3111030
MTSS,D,20190426,000000,255.1500000,257.4000000,254.5000000,257.0000000,1102870
MTSS,D,20190429,000000,257.2000000,258.5000000,255.1500000,255.3000000,1111570
MTSS,D,20190430,000000,255.2000000,256.3000000,254.3500000,254.9000000,1138320
MTSS,D,20190502,000000,255.4000000,262.5000000,255.2000000,261.7500000,2150000
MTSS,D,20190503,000000,261.7500000,263.3500000,261.2000000,262.9000000,2293500
MTSS,D,20190506,000000,261.8000000,262.2500000,259.8000000,261.3500000,835940
MTSS,D,20190507,000000,261.6500000,263.3500000,258.5000000,258.6000000,1262410
MTSS,D,20190508,000000,259.0500000,260.8000000,257.0000000,260.2500000,1460320
MTSS,D,20190510,000000,258.9500000,259.7000000,254.5000000,255.4000000,1695520
MTSS,D,20190513,000000,255.5000000,257.8500000,254.2500000,255.5500000,1275760
MTSS,D,20190514,000000,255.5000000,257.3000000,253.7000000,255.4500000,1477510
MTSS,D,20190515,000000,255.6000000,256.3000000,253.2000000,255.1000000,1559550
MTSS,D,20190516,000000,255.1000000,256.5000000,253.8500000,254.5000000,1656850
MTSS,D,20190517,000000,254.1500000,254.1500000,251.2000000,253.2500000,2440890
MTSS,D,20190520,000000,253.2000000,254.9000000,251.3000000,253.1500000,1706720
MTSS,D,20190521,000000,253.2500000,254.2000000,251.7500000,252.6500000,1597380
MTSS,D,20190522,000000,252.6500000,254.5000000,251.9000000,253.8000000,1927020
MTSS,D,20190523,000000,254.0000000,258.9500000,253.4000000,258.6500000,3920300
MTSS,D,20190524,000000,260.0500000,261.9500000,256.2000000,256.7000000,3015590
MTSS,D,20190527,000000,257.0000000,258.4000000,256.4000000,258.2000000,604550
MTSS,D,20190528,000000,258.3000000,259.3500000,255.0500000,255.0500000,1810970
MTSS,D,20190529,000000,254.7500000,257.5500000,253.5000000,256.9000000,2417070
MTSS,D,20190530,000000,256.8500000,258.3000000,255.7500000,258.2500000,1265230
MTSS,D,20190531,000000,257.2000000,257.8500000,254.5500000,255.8000000,992370
MTSS,D,20190603,000000,255.9000000,258.8000000,254.4500000,258.8000000,2006120
MTSS,D,20190604,000000,258.7000000,261.3500000,258.1500000,259.6500000,2778710
MTSS,D,20190605,000000,259.6500000,261.3500000,258.2000000,259.2000000,1452880
MTSS,D,20190606,000000,260.0000000,263.2000000,259.8000000,262.9500000,2371050
MTSS,D,20190607,000000,262.6500000,264.0000000,261.8000000,263.1500000,1857930
MTSS,D,20190610,000000,264.2000000,265.3500000,262.1500000,264.7500000,1733260
MTSS,D,20190611,000000,264.4000000,272.7000000,264.1000000,269.9500000,4092470
MTSS,D,20190613,000000,269.7500000,271.8500000,268.1500000,269.5500000,1992780
MTSS,D,20190614,000000,269.7500000,271.7000000,269.0000000,270.1000000,1142070
MTSS,D,20190617,000000,270.2000000,274.0000000,269.0500000,269.8500000,2571670
MTSS,D,20190618,000000,269.6500000,274.4000000,268.7500000,274.2000000,2281190
MTSS,D,20190619,000000,274.3000000,277.8500000,273.7500000,276.0000000,2687450
MTSS,D,20190620,000000,276.7500000,279.8500000,276.7000000,278.0000000,4901570
MTSS,D,20190621,000000,277.8000000,278.3000000,274.1500000,277.8500000,4258810
MTSS,D,20190624,000000,278.5500000,279.9500000,277.8000000,279.6000000,1408960
MTSS,D,20190625,000000,280.0500000,281.5000000,278.0500000,280.4000000,1917020
MTSS,D,20190626,000000,280.7500000,287.0500000,279.9000000,287.0500000,2643200
MTSS,D,20190627,000000,287.0000000,287.7500000,284.5000000,284.9500000,1648040
MTSS,D,20190628,000000,285.3000000,288.8000000,284.3500000,284.9000000,2041110
MTSS,D,20190701,000000,286.2500000,289.7000000,284.8000000,286.4500000,2375830
MTSS,D,20190702,000000,286.4500000,288.3500000,280.5000000,281.4000000,2847590
MTSS,D,20190703,000000,280.9500000,285.2000000,280.9500000,282.9500000,2304860
MTSS,D,20190704,000000,284.3500000,285.0000000,281.8500000,282.8500000,1931280
MTSS,D,20190705,000000,282.9500000,285.5000000,282.1500000,284.9500000,3593060
MTSS,D,20190708,000000,267.6000000,270.3000000,267.0500000,268.6000000,3513250
MTSS,D,20190709,000000,268.9500000,271.9000000,267.2500000,270.9500000,2600830
MTSS,D,20190710,000000,271.8000000,271.8000000,267.8500000,269.0000000,2801700
MTSS,D,20190711,000000,269.3500000,270.5000000,266.5000000,266.9000000,1956130
MTSS,D,20190712,000000,266.9000000,268.9000000,265.0000000,268.5500000,1612770
MTSS,D,20190715,000000,268.6000000,269.9500000,266.4000000,268.3000000,1630090
MTSS,D,20190716,000000,268.2500000,268.7000000,266.5500000,266.8000000,1752780
MTSS,D,20190717,000000,265.5000000,268.2500000,264.0000000,264.1000000,1503360
MTSS,D,20190718,000000,264.0000000,265.4500000,261.0500000,261.8000000,1541440
MTSS,D,20190719,000000,262.5500000,265.5500000,261.3000000,262.4000000,1106990
MTSS,D,20190722,000000,263.1500000,264.1000000,261.0000000,262.7000000,1196580
MTSS,D,20190723,000000,262.7500000,265.4500000,262.0000000,265.4500000,1186070
MTSS,D,20190724,000000,264.5500000,267.0500000,264.0000000,265.5000000,1077660
MTSS,D,20190725,000000,265.5000000,267.8500000,262.6000000,265.1000000,1770780
MTSS,D,20190726,000000,265.5000000,266.0000000,262.8500000,266.0000000,1290310
MTSS,D,20190729,000000,265.6000000,267.9000000,264.3000000,264.8000000,1797690
MTSS,D,20190730,000000,265.0000000,269.5000000,264.3500000,267.2000000,2390290
MTSS,D,20190731,000000,267.0500000,268.4500000,264.7000000,265.0000000,2395080
MTSS,D,20190801,000000,263.8500000,265.7500000,262.9000000,263.8500000,2164780
MTSS,D,20190802,000000,261.5500000,265.4500000,260.2000000,261.7500000,3460040
MTSS,D,20190805,000000,261.0500000,262.7000000,257.0000000,257.8000000,3077030
MTSS,D,20190806,000000,257.9500000,261.7500000,257.9500000,260.0000000,2604340
MTSS,D,20190807,000000,260.4000000,260.6500000,258.3000000,259.3500000,2083820
MTSS,D,20190808,000000,260.3500000,262.3000000,258.9500000,260.0000000,1884870
MTSS,D,20190809,000000,259.9000000,260.4000000,258.4000000,258.7500000,1243970
MTSS,D,20190812,000000,259.1500000,260.8000000,258.3000000,259.3000000,1221340
MTSS,D,20190813,000000,258.8000000,260.3500000,257.7000000,258.2500000,1972870
MTSS,D,20190814,000000,258.5000000,259.1000000,255.6500000,257.5000000,2226140
MTSS,D,20190815,000000,257.5500000,258.6000000,255.3000000,256.5000000,2169220
MTSS,D,20190816,000000,256.0500000,256.8000000,252.0000000,254.0000000,4411080
MTSS,D,20190819,000000,255.0000000,257.1500000,253.8000000,256.0500000,2699330
MTSS,D,20190820,000000,256.4000000,258.4500000,252.1000000,255.2500000,3876470
MTSS,D,20190821,000000,255.5000000,256.5000000,254.2000000,256.2500000,1443620
MTSS,D,20190822,000000,256.0500000,257.5000000,253.9500000,256.8500000,1962080
MTSS,D,20190823,000000,256.8500000,257.8000000,255.0500000,256.3500000,1374130
MTSS,D,20190826,000000,255.1500000,262.5000000,254.7000000,262.0000000,3637220
MTSS,D,20190827,000000,262.5500000,267.4000000,260.8500000,261.0500000,4457340
MTSS,D,20190828,000000,262.0000000,265.3000000,261.3000000,265.3000000,1825250
MTSS,D,20190829,000000,264.8500000,266.5000000,263.6500000,264.6000000,2013430
MTSS,D,20190830,000000,264.8000000,267.1000000,264.5500000,266.3500000,2179230
MTSS,D,20190902,000000,266.4500000,268.5500000,264.7500000,266.7000000,1584840
MTSS,D,20190903,000000,266.5000000,267.2000000,265.1000000,266.2000000,1731160
MTSS,D,20190904,000000,267.4500000,273.4500000,267.1000000,273.4000000,3567030
MTSS,D,20190905,000000,273.0000000,276.6000000,272.7500000,275.1000000,2758050
MTSS,D,20190906,000000,274.9500000,275.2500000,271.5000000,272.3000000,2014270
MTSS,D,20190909,000000,272.3000000,274.3000000,270.2000000,272.5500000,1283760
MTSS,D,20190910,000000,272.2500000,272.5500000,267.6000000,269.0000000,2192240
MTSS,D,20190911,000000,268.9500000,272.9000000,267.6500000,270.4000000,2352900
MTSS,D,20190912,000000,270.4000000,271.4500000,267.0000000,267.4000000,2445260
MTSS,D,20190913,000000,266.8000000,270.1000000,266.4500000,267.9500000,2147740
MTSS,D,20190916,000000,268.4500000,269.9000000,265.6500000,269.3000000,2460550
MTSS,D,20190917,000000,269.3000000,270.7500000,267.8000000,269.8500000,2330760
MTSS,D,20190918,000000,270.0000000,272.3000000,269.5000000,271.0000000,1779590
MTSS,D,20190919,000000,271.5000000,273.0500000,269.3500000,270.3000000,2365610
MTSS,D,20190920,000000,270.2500000,273.0500000,268.3500000,273.0500000,2805100
MTSS,D,20190923,000000,272.3000000,272.3500000,268.3500000,269.5000000,2592680
MTSS,D,20190924,000000,269.5500000,270.5000000,265.8000000,266.1500000,2742290
MTSS,D,20190925,000000,265.9000000,267.7000000,262.9000000,264.7000000,2953190
MTSS,D,20190926,000000,265.9500000,267.0000000,265.3000000,266.0000000,1190480
MTSS,D,20190927,000000,265.9500000,266.9500000,264.4500000,266.7000000,1746500
MTSS,D,20190930,000000,266.7000000,268.8000000,264.5500000,265.0000000,2004780
MTSS,D,20191001,000000,265.8500000,266.8000000,263.4000000,264.4500000,2317760
MTSS,D,20191002,000000,264.6000000,265.2000000,262.1000000,262.3500000,3110670
MTSS,D,20191003,000000,262.0000000,263.2500000,260.8000000,262.6500000,2417360
MTSS,D,20191004,000000,263.2500000,264.0000000,261.7500000,263.4000000,1207600
MTSS,D,20191007,000000,264.1500000,266.1000000,262.5500000,265.7000000,2103860
MTSS,D,20191008,000000,265.1000000,265.4500000,260.5500000,260.9000000,3653600
MTSS,D,20191009,000000,261.2500000,270.8500000,261.0500000,268.6500000,12469430
MTSS,D,20191010,000000,269.8500000,272.7500000,268.6500000,272.7500000,5273000
MTSS,D,20191011,000000,265.3500000,268.6000000,265.1000000,268.0000000,3131690
MTSS,D,20191014,000000,267.8000000,268.7500000,265.0000000,265.5000000,1754450
MTSS,D,20191015,000000,265.1000000,268.3000000,263.4500000,267.5000000,1704060
MTSS,D,20191016,000000,267.1000000,268.2500000,267.1000000,267.7500000,933380
MTSS,D,20191017,000000,266.5000000,267.8000000,264.1500000,265.3500000,3053320
MTSS,D,20191018,000000,265.9000000,269.5000000,264.9000000,269.1000000,3409250
MTSS,D,20191021,000000,269.5000000,269.5000000,266.0000000,267.0000000,2844610
MTSS,D,20191022,000000,267.5000000,271.2500000,266.6500000,270.3000000,2580090
MTSS,D,20191023,000000,269.9000000,271.1500000,267.7500000,270.9500000,1948840
MTSS,D,20191024,000000,271.0000000,281.3500000,270.3500000,275.2500000,6765270
MTSS,D,20191025,000000,276.3500000,280.0000000,273.3000000,278.6500000,5639660
MTSS,D,20191028,000000,278.8500000,286.6000000,277.9000000,285.7000000,4916740
MTSS,D,20191029,000000,285.7000000,287.3000000,283.2500000,287.3000000,2471130
MTSS,D,20191030,000000,286.5500000,288.9000000,284.9000000,287.7500000,4471770
MTSS,D,20191031,000000,288.8500000,289.2500000,283.6000000,285.0000000,2233290
MTSS,D,20191101,000000,285.0000000,287.8500000,284.9000000,286.3000000,1871330
MTSS,D,20191105,000000,286.8000000,290.6000000,286.8000000,289.7500000,2243320
MTSS,D,20191106,000000,289.4500000,291.9000000,287.7500000,291.8000000,1930940
MTSS,D,20191107,000000,292.9000000,299.8000000,291.8000000,299.6000000,4260110
MTSS,D,20191108,000000,299.0000000,303.3000000,297.0000000,300.3000000,3131070
MTSS,D,20191111,000000,298.6000000,299.2500000,295.8500000,297.8000000,1472830
MTSS,D,20191112,000000,299.0000000,303.9500000,298.5000000,299.5000000,2496680
MTSS,D,20191113,000000,298.5000000,300.2000000,296.5000000,298.6000000,1543370
MTSS,D,20191114,000000,299.5000000,301.0000000,297.3000000,297.3000000,1108030
MTSS,D,20191115,000000,298.0000000,301.2500000,297.3500000,300.2000000,1302600
MTSS,D,20191118,000000,300.9500000,302.0000000,295.2000000,297.4500000,1570000
MTSS,D,20191119,000000,297.5000000,306.0000000,297.5000000,305.5000000,2759720
MTSS,D,20191120,000000,304.6500000,308.7000000,303.9000000,306.1000000,2892740
MTSS,D,20191121,000000,306.4000000,306.4000000,304.0000000,306.0000000,1567900
MTSS,D,20191122,000000,307.1000000,308.6000000,304.9500000,305.1500000,1316350
MTSS,D,20191125,000000,313.6000000,318.5500000,308.0000000,308.5000000,6885210
MTSS,D,20191126,000000,309.1000000,310.4000000,304.5000000,304.5000000,4928680
MTSS,D,20191127,000000,305.0000000,308.4500000,304.0000000,306.3500000,3515300
MTSS,D,20191128,000000,306.0000000,306.7000000,304.0000000,306.7000000,1093100
MTSS,D,20191129,000000,305.8500000,306.2500000,303.7000000,304.5000000,1466000
MTSS,D,20191202,000000,304.4500000,307.5500000,304.4500000,305.8500000,1513240
MTSS,D,20191203,000000,306.1500000,306.1500000,299.6000000,303.1000000,2608670
MTSS,D,20191204,000000,302.2000000,305.5500000,300.4000000,303.6000000,1450970
MTSS,D,20191205,000000,302.2500000,305.7000000,301.2500000,304.1000000,2929020
MTSS,D,20191206,000000,303.8000000,303.9000000,300.8000000,300.8000000,2493490
MTSS,D,20191209,000000,301.0000000,305.0000000,300.4000000,302.5000000,2230010
MTSS,D,20191210,000000,302.6000000,304.3000000,301.2500000,302.4000000,1549050
MTSS,D,20191211,000000,302.5500000,305.8500000,302.4000000,305.2000000,1218650
MTSS,D,20191212,000000,306.2000000,308.9500000,305.0000000,305.1000000,3187470
MTSS,D,20191213,000000,305.9500000,306.6000000,303.0500000,304.4000000,2862500
MTSS,D,20191216,000000,305.2000000,309.7000000,304.7000000,306.8500000,2315370
MTSS,D,20191217,000000,307.2500000,311.2000000,307.0000000,311.2000000,2546380
MTSS,D,20191218,000000,310.8000000,316.4500000,310.0000000,313.8500000,2778920
MTSS,D,20191219,000000,313.5500000,316.5000000,310.7000000,312.3000000,3871390
MTSS,D,20191220,000000,312.9000000,313.7000000,310.3000000,313.7000000,1919480
MTSS,D,20191223,000000,313.5500000,317.4000000,313.2500000,314.0500000,2225210
MTSS,D,20191224,000000,313.2000000,315.9000000,312.5000000,314.0000000,1616840
MTSS,D,20191225,000000,314.4500000,318.7000000,314.0000000,318.0500000,1818300
MTSS,D,20191226,000000,318.3500000,320.4500000,317.8000000,319.7000000,1745870
MTSS,D,20191227,000000,319.5000000,323.7500000,319.4500000,320.0000000,2134260
MTSS,D,20191230,000000,320.9500000,323.6500000,319.0500000,319.9500000,2957580
MTSS,D,20200103,000000,321.0000000,322.8500000,320.6500000,322.1000000,2600000
MTSS,D,20200106,000000,322.7000000,323.4500000,321.3000000,323.4500000,1227090
MTSS,D,20200108,000000,323.4000000,328.5000000,321.7000000,328.1500000,3799120
MTSS,D,20200109,000000,318.3500000,324.4000000,315.6500000,324.3000000,3661320
MTSS,D,20200110,000000,324.0500000,324.0500000,319.2500000,319.4000000,3721570
MTSS,D,20200113,000000,319.4500000,320.5000000,316.6500000,319.4500000,2963690
MTSS,D,20200114,000000,319.7500000,321.4000000,317.2000000,317.3000000,2687340
MTSS,D,20200115,000000,317.1500000,319.5500000,315.4000000,318.6500000,2192260
MTSS,D,20200116,000000,318.5000000,319.8000000,317.0000000,319.8000000,1828300
MTSS,D,20200117,000000,320.0000000,322.0000000,317.7500000,321.1500000,2620370
MTSS,D,20200120,000000,322.1500000,327.2000000,321.9500000,327.2000000,2755350
MTSS,D,20200121,000000,326.0000000,330.5000000,323.6000000,328.7000000,3297860
MTSS,D,20200122,000000,329.1500000,334.1500000,329.0000000,333.8000000,4031920
MTSS,D,20200123,000000,332.9500000,334.9000000,326.0500000,329.9500000,2347890
MTSS,D,20200124,000000,330.5000000,336.4500000,330.5000000,336.4500000,2209180
MTSS,D,20200127,000000,335.2500000,336.0000000,325.1000000,326.7500000,4064180
MTSS,D,20200128,000000,327.0000000,331.7000000,325.6500000,327.2500000,2390360
MTSS,D,20200129,000000,327.9000000,328.7500000,326.2500000,328.5000000,1559110
MTSS,D,20200130,000000,327.9500000,332.5000000,324.6000000,330.5000000,2726520
MTSS,D,20200131,000000,331.1000000,333.5000000,326.0000000,326.4000000,2961980
MTSS,D,20200203,000000,325.5000000,332.2000000,324.7000000,331.9500000,2906460
MTSS,D,20200204,000000,331.9000000,336.1000000,330.5500000,332.9500000,2608650
MTSS,D,20200205,000000,333.0500000,335.5000000,330.1000000,331.4000000,4782830
MTSS,D,20200206,000000,333.2000000,334.5000000,329.4500000,331.0000000,2622130
MTSS,D,20200207,000000,332.2000000,334.1500000,327.5500000,331.0000000,4175470
MTSS,D,20200210,000000,331.0500000,332.8000000,326.8500000,330.7000000,2990330
MTSS,D,20200211,000000,330.0000000,334.1500000,329.6000000,332.7000000,2870180
MTSS,D,20200212,000000,333.0000000,340.4500000,331.0500000,339.0000000,3604720
MTSS,D,20200213,000000,339.5500000,340.1500000,336.6500000,337.8000000,2673090
MTSS,D,20200214,000000,338.2000000,341.0000000,338.0000000,340.5500000,2454000
MTSS,D,20200217,000000,340.3500000,342.6000000,339.3000000,341.0000000,966270
MTSS,D,20200218,000000,340.7000000,342.3000000,337.3000000,341.4000000,1876090
MTSS,D,20200219,000000,341.4000000,348.9000000,341.1000000,348.1000000,3006690
MTSS,D,20200220,000000,349.4000000,352.4500000,346.9500000,347.5000000,2814250
MTSS,D,20200221,000000,347.2000000,353.0500000,344.2500000,348.0000000,2804020
MTSS,D,20200225,000000,345.8500000,348.0000000,337.5000000,337.5000000,4331660
MTSS,D,20200226,000000,336.9000000,342.7000000,330.4000000,339.0000000,4438550
MTSS,D,20200227,000000,336.7500000,338.8000000,326.0000000,329.0000000,4361120
MTSS,D,20200228,000000,322.3000000,333.3000000,307.2500000,320.5000000,7689590
MTSS,D,20200302,000000,329.1000000,332.6500000,314.1000000,327.2000000,6643420
MTSS,D,20200303,000000,333.4000000,335.4000000,325.0500000,328.2500000,6589970
MTSS,D,20200304,000000,325.1500000,328.8500000,319.2500000,328.7500000,3769080
MTSS,D,20200305,000000,331.5500000,331.5500000,324.5000000,329.5500000,3273980
MTSS,D,20200306,000000,326.4000000,328.0500000,311.8000000,318.8000000,7511630
MTSS,D,20200310,000000,299.9500000,321.3500000,293.0000000,294.8000000,12644580
MTSS,D,20200311,000000,299.5000000,301.2000000,283.1000000,293.3000000,7903940
MTSS,D,20200312,000000,287.1000000,299.9000000,271.7000000,272.9500000,12334060
MTSS,D,20200313,000000,275.2000000,293.5500000,266.0000000,269.0000000,13742310
MTSS,D,20200316,000000,270.0000000,272.9000000,255.0000000,267.1000000,7345540
MTSS,D,20200317,000000,263.2000000,272.0000000,256.2000000,268.4500000,5505590
MTSS,D,20200318,000000,262.2500000,268.4000000,253.3500000,256.7500000,5489970
MTSS,D,20200319,000000,259.0000000,266.9500000,250.5500000,265.5000000,9630630
MTSS,D,20200320,000000,270.8000000,283.3000000,270.3500000,276.5000000,14553460
MTSS,D,20200323,000000,269.7000000,276.5000000,261.0000000,262.1000000,11364150
MTSS,D,20200324,000000,270.1000000,280.0000000,268.8500000,280.0000000,9294100
MTSS,D,20200325,000000,281.4000000,287.8500000,269.5000000,278.3500000,12698790
MTSS,D,20200326,000000,279.0000000,287.6500000,272.2500000,285.9500000,8119960
MTSS,D,20200327,000000,288.5500000,293.0000000,281.3500000,290.0000000,10211390
MTSS,D,20200330,000000,287.0000000,297.0000000,283.2500000,296.9500000,4464570
MTSS,D,20200331,000000,297.2000000,300.6500000,291.0000000,299.1000000,8015390
MTSS,D,20200401,000000,297.5500000,299.7500000,294.0000000,297.0000000,3420570
MTSS,D,20200402,000000,298.4500000,302.8500000,295.8500000,299.3000000,6520290
MTSS,D,20200403,000000,298.5000000,304.4000000,295.0000000,295.6000000,8971440
MTSS,D,20200406,000000,299.7000000,310.5000000,297.3000000,308.8500000,5073410
MTSS,D,20200407,000000,310.5500000,314.5500000,306.2000000,308.7000000,5653550
